gene	repli-seq
POMK	67.2511
POMP	64.0351
POMT1	78.3164
POMT2	77.0387
PON1	33.4807
PON2	35.6977
PON3	34.9531
POP1	69.2628
POP4	71.1998
POP5	79.418
POP7	78.3878
POR	73.0165
PORCN	42.0753
POSTN	11.9716
POT1	26.8384
POU1F1	27.0134
POU2AF1	76.1487
POU2F1	67.6591
POU2F2	79.5609
POU2F3	65.0061
POU3F1	77.6911
POU3F2	34.6084
POU3F3	30.9987
POU3F4	9.63108
POU4F1	37.4875
POU4F2	54.6283
POU4F3	64.7841
POU5F1	75.6204
POU5F1B	79.4461
POU6F1	77.7306
POU6F2	47.5872
PPA1	79.1687
PPA2	67.6085
PPAN	78.1132
PPAN-P2RY11	78.1132
PPARA	77.8883
PPARD	77.7545
PPARG	58.0455
PPARGC1B	71.8608
PPAT	50.5513
PPCDC	78.4714
PPCS	63.2254
PPDPF	77.0995
PPEF1	34.4426
PPFIA1	64.9663
PPFIA3	76.1928
PPFIBP1	77.3409
PPFIBP2	55.3214
PPHLN1	70.3055
PPIA	78.7436
PPIB	78.1762
PPIC	48.1304
PPID	67.5604
PPIE	79.3054
PPIF	76.3944
PPIG	73.4507
PPIH	67.4743
PPIL1	80.1961
PPIL2	78.835
PPIL3	76.1911
PPIL4	76.6364
PPIL6	56.3869
PPIP5K2	55.7641
PPM1A	71.0403
PPM1B	65.4647
PPM1D	74.1719
PPM1E	75.5387
PPM1F	76.639
PPM1G	74.7859
PPM1H	47.8195
PPM1J	70.8171
PPM1K	65.4768
PPM1L	51.5472
PPM1M	80.395
PPM1N	77.2927
PPME1	76.325
PPOX	77.6383
PPP1CA	78.1804
PPP1CB	67.9534
PPP1CC	77.9663
PPP1R10	78.0058
PPP1R11	71.5349
PPP1R12A	52.4451
PPP1R12B	70.7591
PPP1R12C	69.0487
PPP1R13B	75.0329
PPP1R13L	78.092
PPP1R14A	75.8626
PPP1R14B	79.3714
PPP1R14C	54.3741
PPP1R15A	78.0322
PPP1R15B	74.3524
PPP1R16B	75.3341
PPP1R17	37.7272
PPP1R18	77.3612
PPP1R1A	73.4525
PPP1R2	72.704
PPP1R21	67.3465
PPP1R26	50.7237
PPP1R35	80.0794
PPP1R37	78.888
PPP1R3B	58.1774
PPP1R3D	39.0958
PPP1R3E	71.6882
PPP1R3F	36.3597
PPP1R42	61.0584
PPP1R7	73.035
PPP1R8	79.6171
PPP1R9B	77.2711
PPP2CA	77.1898
PPP2CB	66.2087
PPP2R1A	46.9423
PPP2R1B	73.8142
PPP2R2A	61.539
PPP2R2B	20.9354
PPP2R3B	44.9347
PPP2R3C	76.4122
PPP2R4	79.8521
PPP2R5A	76.8709
PPP2R5B	79.9809
PPP2R5C	72.938
PPP2R5D	79.2825
PPP2R5E	70.2739
PPP3CA	50.6008
PPP3CB	77.2246
PPP3CC	78.3843
PPP3R1	78.7342
PPP4C	79.9523
PPP4R1	70.9646
PPP4R1L	66.697
PPP4R2	64.861
PPP4R4	62.001
PPP5C	68.108
PPP5D1	76.734
PPP6C	78.7273
PPP6R1	73.5875
PPP6R2	76.3297
PPP6R3	79.1285
PPRC1	80.654
PPT1	79.5731
PPT2	76.0312
PPTC7	79.2611
PPWD1	63.5611
PQBP1	45.1321
PQLC1	56.1796
PQLC2	70.8142
PQLC3	64.4215
PRADC1	65.1237
PRAF2	44.2968
PRAM1	76.3607
PRAME	72.0498
PRAP1	65.5063
PRC1	76.668
PRCC	78.0246
PRCP	75.3143
PRDM1	75.4879
PRDM10	66.5009
PRDM15	69.6976
PRDM2	64.8143
PRDM4	57.5582
PRDX1	78.5988
PRDX2	78.5405
PRDX3	78.0574
PRDX4	46.5333
PRDX5	78.4538
PRDX6	67.2241
PREB	78.0957
PRELID1	78.0535
PRELID2	51.3536
PREP	72.92
PREPL	64.6721
PREX1	76.5711
PREX2	30.3835
PRF1	75.0931
PRICKLE1	59.6326
PRICKLE2	28.7354
PRICKLE3	40.5132
PRICKLE4	73.71375
PRIM1	77.5331
PRIM2	56.0043
PRIMPOL	79.5866
PRKAA1	53.5154
PRKAB1	61.7898
PRKAB2	50.232
PRKACA	78.8538
PRKACB	43.2845
PRKAG1	80.1498
PRKAR1A	75.6759
PRKAR1B	74.8646
PRKAR2A	78.782
PRKCA	39.4089
PRKCB	78.5063
PRKCD	79.3553
PRKCDBP	70.22
PRKCE	75.128
PRKCH	76.1826
PRKCI	75.2853
PRKCQ	57.247
PRKCSH	77.1989
PRKD2	78.0881
PRKDC	68.9708
PRKG1	58.0777
PRKRA	69.9202
PRKRIP1	77.09
PRKX	49.9986
PRLR	47.0746
PRM1	76.3062
PRMT1	81.2595
PRMT2	71.8923
PRMT3	41.3228
PRMT5	77.64
PRMT6	35.6111
PRMT7	76.9095
PRNP	66.9417
PROCA1	81.8894
PROCR	74.1115
PRODH	57.3915
PRODH2	80.0463
PROP1	66.5091
PROSC	72.8882
PROSER1	40.6315
PROSER2	80.6733
PROX1	33.5136
PRPF18	73.7554
PRPF19	79.159
PRPF3	77.3401
PRPF31	65.136
PRPF38A	68.3104
PRPF38B	66.8876
PRPF39	54.9747
PRPF4	72.5828
PRPF40A	50.9454
PRPF40B	77.951
PRPF4B	55.6887
PRPF6	77.6635
PRPF8	79.9585
PRPS1	45.7069
PRPS2	72.5892
PRPSAP1	78.6662
PRPSAP2	77.4909
PRR11	68.7244
PRR13	81.6651
PRR14	79.8625
PRR14L	74.8385
PRR18	73.5085
PRR19	79.5587
PRR3	78.401
PRR5	55.6947
PRR5L	49.702
PRR7	78.7243
PRRC1	51.9487
PRRC2A	76.1182
PRRC2B	79.3382
PRRC2C	60.0536
PRRG4	70.2209
PRRT1	76.0654
PRRT2	80.7083
PRRT3	80.1301
PRRX1	41.6252
PRRX2	72.2337
PRSS12	41.4674
PRSS23	54.9141
PRTFDC1	59.678
PRUNE	81.4601
PSAP	80.0779
PSAT1	47.1778
PSD	80.0007
PSD2	79.1899
PSD4	69.1296
PSEN1	76.3045
PSEN2	71.3043
PSENEN	78.2277
PSIP1	76.5708
PSKH1	80.79
PSMA1	56.2842
PSMA2	54.1024
PSMA3	56.3942
PSMA4	73.9504
PSMA5	74.3682
PSMA6	77.7466
PSMA7	73.4733
PSMB1	42.6422
PSMB10	80.2645
PSMB2	78.2378
PSMB3	80.1788
PSMB4	77.7802
PSMB5	78.275
PSMB6	79.1217
PSMB7	80.5984
PSMB8	80.4095
PSMB9	80.2132
PSMC1	56.5235
PSMC2	64.3266
PSMC3	80.3114
PSMC3IP	79.1672
PSMC4	79.3173
PSMC5	76.1644
PSMC6	68.7311
PSMD1	79.7209
PSMD10	37.4713
PSMD11	78.1216
PSMD12	69.6669
PSMD13	78.2439
PSMD14	66.5214
PSMD3	78.5097
PSMD4	80.0805
PSMD5	77.9442
PSMD6	30.0339
PSMD7	62.5305
PSMD8	78.6275
PSMD9	77.7127
PSME1	79.0646
PSME2	78.9739
PSME3	81.1227
PSME4	60.1077
PSMF1	56.275
PSMG1	59.3172
PSMG3	71.9116
PSMG4	69.0027
PSPC1	59.0603
PSPH	51.2756
PSRC1	73.6592
PSTK	62.0397
PSTPIP1	80.0834
PSTPIP2	74.1901
PTAFR	79.4299
PTAR1	38.2169
PTBP1	79.5536
PTBP2	31.1096
PTBP3	77.6061
PTCD1	74.6216
PTCD2	68.9586
PTCD3	74.3787
PTCH1	60.5902
PTDSS1	39.7739
PTDSS2	78.7997
PTEN	74.8105
PTER	54.1067
PTF1A	52.0153
PTGDS	80.8316
PTGER2	63.217
PTGER4	53.8821
PTGES	73.2987
PTGES2	80.0224
PTGES3	79.2332
PTGES3L	79.3578
PTGES3L-AARSD1	79.3578
PTGFRN	67.009
PTGIR	76.8736
PTGIS	78.1763
PTGR2	80.4974
PTGS1	54.5611
PTGS2	54.383
PTH1R	75.3702
PTK2	78.9606
PTK2B	61.3529
PTK6	77.5716
PTK7	78.3693
PTMA	79.2619
PTMS	80.8054
PTN	32.8793
PTOV1	79.8001
PTP4A1	64.211
PTP4A2	78.3737
PTP4A3	75.522
PTPDC1	57.4693
PTPN1	77.7563
PTPN11	79.1369
PTPN12	76.7978
PTPN13	54.1475
PTPN18	64.1745
PTPN2	70.7745
PTPN22	74.1709
PTPN23	80.145
PTPN3	67.4052
PTPN4	64.3121
PTPN5	65.758
PTPN6	77.8934
PTPN7	68.7364
PTPN9	78.1917
PTPRA	70.3571
PTPRC	73.8491
PTPRCAP	78.4822
PTPRD	7.64555
PTPRE	45.1281
PTPRF	74.436
PTPRJ	74.9907
PTPRK	25.1507
PTPRM	24.9102
PTPRO	46.0735
PTPRR	23.7646
PTPRS	65.3743
PTRF	79.5066
PTRH1	78.0614
PTRH2	74.5067
PTRHD1	78.2511
PTS	69.1117
PTTG1	73.3136
PTTG1IP	77.7485
PTTG2	71.2985
PTX3	57.5483
PUF60	75.8386
PUM1	72.1411
PUM2	76.5341
PURA	78.4254
PURB	77.3549
PUS1	72.298
PUS10	81.5355
PUS3	62.2678
PUS7	75.4501
PUS7L	56.2918
PUSL1	79.5734
PVR	73.6071
PVRIG	80.2343
PWP1	56.0282
PWP2	79.3231
PWWP2A	72.3569
PWWP2B	58.4631
PXDC1	56.8873
PXK	74.7787
PXMP2	69.9479
PXMP4	78.9248
PXN	77.2055
PYCARD	75.8101
PYCR1	81.6723
PYCR2	77.3129
PYCRL	77.7205
PYGB	72.6157
PYGL	73.8214
PYGM	79.4281
PYGO2	79.8931
PYHIN1	49.5971
PYROXD1	35.9706
PYROXD2	69.2544
PYURF	63.4817
QARS	77.7979
QDPR	54.5336
QKI	45.6732
QPCTL	78.7255
QPRT	80.9494
QRICH1	77.6689
QRSL1	68.6355
QSER1	72.0263
QSOX1	73.4885
QSOX2	75.3069
QTRT1	79.2418
R3HCC1	67.7589
R3HCC1L	64.2665
R3HDM1	63.8411
R3HDM2	78.3455
R3HDM4	77.5962
RAB10	73.6135
RAB11A	78.3127
RAB11B	78.485
RAB11FIP1	75.3427
RAB11FIP2	34.1331
RAB11FIP3	79.4774
RAB11FIP4	74.0417
RAB12	62.4441
RAB13	78.4563
RAB14	76.4963
RAB15	79.5912
RAB18	53.9498
RAB19	68.1456
RAB1A	81.2464
RAB1B	78.162
RAB20	67.2571
RAB21	58.6673
RAB22A	66.7341
RAB23	69.0108
RAB24	78.0535
RAB25	77.2899
RAB26	78.0089
RAB27A	54.8157
RAB28	41.665
RAB2A	70.1691
RAB2B	74.5608
RAB30	77.2654
RAB32	20.6544
RAB33A	52.4882
RAB33B	61.6559
RAB34	81.8904
RAB35	74.2149
RAB36	79.8761
RAB37	70.3433
RAB38	63.5047
RAB39A	70.7421
RAB39B	31.6256
RAB3A	77.5206
RAB3B	75.2063
RAB3D	76.0916
RAB3GAP1	66.5872
RAB3GAP2	54.7351
RAB3IP	54.6767
RAB40B	77.84
RAB40C	78.5152
RAB43	75.3872
RAB4A	65.9121
RAB4B	75.263
RAB5A	53.0101
RAB5B	78.1161
RAB5C	79.0824
RAB6A	76.545
RAB6B	67.1579
RAB7A	76.1124
RAB8A	77.5505
RAB8B	78.9221
RAB9A	58.8756
RABAC1	77.5795
RABEP1	76.4861
RABEP2	76.7718
RABEPK	78.6814
RABGAP1	73.3654
RABGAP1L	72.4386
RABGEF1	78.9458
RABGGTA	77.802
RABGGTB	41.8324
RABIF	73.0014
RABL2A	69.9277
RABL2B	55.1786
RABL3	50.2403
RABL6	80.8464
RAC1	78.278
RAC2	78.6273
RAC3	80.5051
RACGAP1	77.5289
RAD17	74.8165
RAD18	59.9225
RAD21	61.1032
RAD23A	76.6807
RAD23B	58.4085
RAD50	79.1602
RAD51	79.7497
RAD51AP1	68.5052
RAD51AP2	66.2051
RAD51B	71.3574
RAD51C	77.2855
RAD51D	68.1937
RAD52	79.2926
RAD54B	73.0652
RAD54L	79.0509
RAD9A	78.1382
RAD9B	80.1136
RAE1	74.9976
RAF1	72.1505
RAI1	79.0142
RALA	68.2932
RALB	74.943
RALBP1	72.5956
RALGAPA1	71.0275
RALGAPA2	61.4071
RALGAPB	74.5092
RALGDS	70.047
RALGPS1	77.6672
RALGPS2	59.0225
RALY	75.6653
RAMP2	80.7333
RAN	64.2081
RANBP1	74.5158
RANBP10	80.0818
RANBP2	65.2076
RANBP3	70.7243
RANBP3L	45.6726
RANBP6	75.7065
RANBP9	74.0407
RANGAP1	80.2895
RANGRF	79.2298
RAP1A	79.2841
RAP1B	80.3318
RAP1GAP	74.679
RAP1GAP2	68.3646
RAP1GDS1	40.8287
RAP2A	51.6219
RAP2B	55.2448
RAP2C	38.1441
RAPGEF1	75.5276
RAPGEF2	71.0024
RAPGEF3	79.8527
RAPGEF5	72.0613
RAPGEF6	64.982
RAPGEFL1	80.7147
RAPH1	67.2935
RARA	79.2047
RARB	23.0795
RARG	79.97
RARRES1	41.3388
RARRES3	72.4088
RARS	68.0177
RARS2	77.8333
RASA1	69.4844
RASA2	77.6281
RASA3	72.9542
RASAL1	78.0215
RASAL2	35.3979
RASAL3	73.3679
RASD1	75.9194
RASGEF1B	31.1321
RASGEF1C	53.7815
RASGRP1	63.8135
RASGRP3	65.5495
RASGRP4	78.812
RASL11A	66.386
RASSF1	78.9593
RASSF2	72.3763
RASSF3	70.4187
RASSF4	59.6546
RASSF5	78.8413
RASSF6	56.0338
RASSF7	78.12
RASSF9	16.156
RAVER1	74.8953
RAX	63.1941
RB1	75.6165
RB1CC1	34.7914
RBAK	67.7302
RBAK-RBAKDN	67.7302
RBBP4	75.2782
RBBP5	65.0255
RBBP6	66.553
RBBP7	58.4342
RBBP8	69.7913
RBBP9	67.3768
RBCK1	77.3499
RBFA	55.9746
RBFOX1	15.8101
RBFOX2	72.7733
RBKS	61.853
RBL1	76.919
RBL2	66.5228
RBM10	58.3567
RBM11	44.6661
RBM12	75.9337
RBM12B	62.3384
RBM14	77.1898
RBM14-RBM4	77.1898
RBM15	68.6284
RBM15B	68.1506
RBM17	78.7631
RBM18	55.9574
RBM19	42.7298
RBM20	79.5848
RBM22	75.7534
RBM23	77.6632
RBM25	76.9888
RBM27	69.8313
RBM28	78.8818
RBM3	44.4301
RBM33	64.2982
RBM34	78.0883
RBM38	75.287
RBM39	76.8017
RBM4	77.1157
RBM41	33.3458
RBM42	78.2527
RBM43	59.6879
RBM45	56.9288
RBM47	78.4162
RBM48	70.719
RBM4B	77.2107
RBM5	80.7398
RBM6	82.9381
RBM8A	77.3325
RBMS1	51.9513
RBMS2	77.4605
RBMS3	51.9411
RBMX	41.9273
RBMX2	46.0856
RBMXL1	61.4639
RBP1	35.001
RBP2	37.4428
RBP5	74.7804
RBPJ	67.3352
RBPMS	60.9334
RBPMS2	79.21
RBX1	79.1342
RC3H1	74.1977
RC3H2	72.9696
RCAN1	72.1288
RCAN2	33.2958
RCAN3	76.8522
RCBTB1	69.0266
RCBTB2	76.685
RCC1	79.002
RCC2	59.2438
RCCD1	75.7858
RCE1	77.7735
RCHY1	60.236
RCL1	77.8826
RCN1	57.1805
RCN2	79.1732
RCN3	81.2282
RCOR1	80.1006
RCOR3	69.4793
RCSD1	78.5253
RDH10	59.5948
RDH11	73.0171
RDH13	67.2193
RDH14	36.8168
RDM1	78.7063
RDX	80.1335
REC8	78.6922
RECK	72.457
RECQL	37.8742
RECQL4	79.0442
RECQL5	82.0207
REEP2	78.6985
REEP3	66.02
REEP4	70.3229
REEP5	79.6097
REEP6	79.1081
REL	78.6832
RELA	79.8472
RELB	77.8578
RELL1	69.1494
RELL2	63.8201
RELT	80.7461
RENBP	58.623
REPIN1	76.5811
REPS1	64.6431
REPS2	53.8437
RER1	71.5546
RERE	80.5066
RERG	49.9379
REST	65.0519
RETSAT	76.6844
REV1	51.9627
REV3L	64.9243
REXO1	80.0116
REXO2	45.8889
REXO4	67.7252
RFC1	79.5469
RFC2	78.3592
RFC3	69.8826
RFC4	69.7566
RFC5	68.7022
RFESD	78.9812
RFFL	67.8821
RFK	63.8623
RFNG	80.4603
RFT1	79.289
RFTN1	77.6365
RFWD2	48.6207
RFWD3	71.0927
RFX1	79.1416
RFX2	74.7054
RFX3	52.6255
RFX4	56.2998
RFX5	78.6305
RFX7	60.6086
RFXANK	78.2882
RFXAP	39.5699
RGCC	73.785
RGL1	78.227
RGL2	79.4052
RGMA	73.836
RGMB	65.5254
RGP1	78.1861
RGPD5	27.2687
RGS1	77.9153
RGS10	78.9641
RGS13	78.5215
RGS14	78.2982
RGS16	75.5193
RGS19	76.6721
RGS2	71.173
RGS20	75.3741
RGS3	74.9874
RGS4	48.1148
RGS6	66.6918
RGS7BP	49.314
RGS8	75.5229
RGS9	79.5409
RHBDD1	56.2672
RHBDD2	73.4454
RHBDD3	78.3876
RHBDF2	78.7949
RHBDL1	79.8685
RHCG	66.7107
RHEB	67.9488
RHEBL1	80.8225
RHNO1	57.6957
RHOA	77.6642
RHOB	74.4947
RHOBTB2	76.3702
RHOBTB3	77.7257
RHOC	70.8605
RHOD	79.8823
RHOF	78.94
RHOG	73.5387
RHOH	75.7758
RHOQ	74.0482
RHOT1	77.8315
RHOT2	79.7652
RHOV	80.4756
RHOXF1	50.7977
RHOXF2	52.9312
RHPN1	76.4637
RHPN2	62.1846
RIBC1	56.8399
RIBC2	74.6498
RIC3	58.4516
RIC8A	78.2775
RIC8B	62.4992
RICTOR	47.3011
RIF1	61.5733
RILPL1	76.236
RILPL2	76.3573
RIMBP2	44.7707
RIMKLA	63.347
RIMS1	29.1217
RIMS3	71.2725
RIMS4	77.1291
RIN1	78.6681
RIN2	46.6933
RIN3	77.659
RING1	78.8193
RINL	78.0558
RINT1	75.5191
RIOK1	66.4959
RIOK2	72.7373
RIOK3	76.8263
RIPK1	74.9083
RIPK2	63.2978
RIPK3	78.3069
RIPK4	67.6812
RIPPLY2	36.0287
RIT1	77.5765
RITA1	77.4345
RLF	78.2891
RLIM	32.2084
RMDN1	36.6849
RMDN2	74.2232
RMDN3	79.8019
RMI1	62.6708
RMI2	77.9675
RMND1	52.2508
RMND5A	57.7457
RMND5B	68.257
RNASE4	76.8032
RNASE6	70.0497
RNASEH1	71.9688
RNASEH2A	78.4939
RNASEH2B	62.9931
RNASEH2C	80.2119
RNASEK	75.1564
RNASEL	75.096
RNASET2	76.8663
RND1	76.416
RND3	30.8097
RNF10	78.9792
RNF103	60.3198
RNF11	77.4569
RNF111	78.1577
RNF113A	61.7033
RNF114	80.2797
RNF115	75.173
RNF121	70.4344
RNF122	63.0591
RNF123	79.3372
RNF125	63.9782
RNF126	79.2796
RNF13	72.9708
RNF130	62.3339
RNF135	77.3995
RNF138	61.8263
RNF139	70.4612
RNF14	63.9528
RNF141	64.6804
RNF144A	64.6312
RNF144B	46.7241
RNF145	66.4432
RNF146	41.6266
RNF149	50.2352
RNF150	40.2967
RNF157	78.7975
RNF166	79.3883
RNF167	78.9605
RNF168	79.2842
RNF169	69.4483
RNF170	73.6793
RNF180	28.8145
RNF181	77.5018
RNF185	74.8963
RNF187	55.1817
RNF19A	78.7013
RNF19B	77.9992
RNF2	65.4452
RNF20	29.4612
RNF207	77.3379
RNF208	79.5588
RNF213	74.1766
RNF214	77.5854
RNF215	75.3135
RNF216	77.9005
RNF217	21.6103
RNF219	37.2257
RNF220	72.8805
RNF223	82.1581
RNF24	75.3908
RNF25	78.2049
RNF26	76.9881
RNF31	78.9739
RNF32	60.0315
RNF34	77.9167
RNF38	76.5499
RNF4	79.2706
RNF40	80.2463
RNF41	79.9011
RNF43	75.6655
RNF44	74.3334
RNF5	75.1445
RNF6	49.5769
RNF7	68.2119
RNF8	79.9261
RNFT1	78.3484
RNFT2	65.3889
RNGTT	66.7983
RNH1	79.1039
RNLS	72.2382
RNMT	74.479
RNPC3	23.7542
RNPEP	69.8043
RNPEPL1	61.7326
RNPS1	79.6118
ROBO1	16.5748
ROBO2	8.6407
ROCK1	51.45
ROCK2	68.4049
ROGDI	75.3131
ROMO1	75.8245
ROPN1L	76.1041
RORA	45.6187
RORB	33.604
RP2	65.1952
RP9	57.6051
RPA1	80.1456
RPA2	79.4024
RPA3	74.1578
RPAIN	75.4362
RPAP1	79.749
RPAP2	66.32
RPAP3	78.131
RPE	36.8371
RPF1	61.4889
RPF2	77.377
RPGR	39.4974
RPGRIP1L	57.7926
RPIA	60.2297
RPL10	49.3162
RPL10A	79.552
RPL11	78.8893
RPL12	77.2583
RPL13	79.3943
RPL13A	80.4204
RPL14	60.2606
RPL15	72.6971
RPL17	69.1498
RPL17-C18orf32	69.1498
RPL18	77.3667
RPL18A	79.8191
RPL19	77.4871
RPL21	66.9507
RPL22	77.2626
RPL22L1	60.4806
RPL23	79.6282
RPL24	74.6623
RPL26	76.115
RPL26L1	72.5635
RPL27	79.5442
RPL27A	70.8142
RPL28	73.6082
RPL29	79.9962
RPL3	80.3062
RPL30	70.7658
RPL31	47.981
RPL32	75.3357
RPL34	36.6555
RPL35	78.3528
RPL35A	74.6941
RPL36	72.9656
RPL36A	35.6041
RPL36AL	75.7386
RPL37	53.5881
RPL37A	71.6737
RPL38	66.0347
RPL39	66.5609
RPL39L	68.793
RPL4	73.1843
RPL41	80.728
RPL5	77.9794
RPL6	79.1369
RPL7	59.5835
RPL7A	68.4824
RPL7L1	79.4791
RPL8	70.6147
RPL9	79.2629
RPLP0	76.3744
RPLP1	59.6044
RPLP2	78.8261
RPN1	75.9802
RPN2	78.4407
RPP14	75.7771
RPP21	77.3876
RPP25	77.8932
RPP25L	71.1913
RPP30	68.9645
RPP38	66.5924
RPP40	66.8589
RPRD1A	64.6023
RPRD1B	74.2872
RPRD2	77.3423
RPRM	17.963
RPS10	77.9912
RPS11	80.6368
RPS12	57.499
RPS13	67.0623
RPS14	78.1421
RPS15	80.2499
RPS15A	71.0625
RPS16	78.2916
RPS18	78.9834
RPS19	78.0151
RPS19BP1	78.884
RPS2	80.1788
RPS20	74.5089
RPS21	78.0038
RPS23	51.8732
RPS24	63.2471
RPS25	80.8194
RPS26	79.3991
RPS27	78.5261
RPS27A	73.6912
RPS27L	77.885
RPS28	80.2619
RPS29	73.3872
RPS3	78.6229
RPS3A	76.4414
RPS4X	43.4024
RPS5	77.8837
RPS6	72.9894
RPS6KA1	81.2051
RPS6KA2	74.7902
RPS6KA3	48.6471
RPS6KA4	77.4824
RPS6KA5	77.1289
RPS6KB1	75.5619
RPS6KB2	78.3874
RPS6KC1	80.1297
RPS6KL1	78.1066
RPS7	71.9124
RPS8	78.206
RPS9	68.8779
RPSA	75.6249
RPTOR	71.9002
RPUSD1	77.7705
RPUSD2	78.4666
RPUSD3	78.4417
RPUSD4	67.0347
RRAD	78.6833
RRAGA	69.7047
RRAGB	38.9059
RRAGC	70.6892
RRAGD	77.6367
RRAS	81.3288
RRAS2	67.3623
RRBP1	65.66
RREB1	74.9124
RRM1	71.0586
RRM2	72.6564
RRM2B	80.0798
RRNAD1	79.2373
RRP1	79.8431
RRP12	78.0817
RRP15	29.1261
RRP1B	77.9014
RRP36	78.9163
RRP7A	77.4965
RRP8	77.5496
RRP9	79.1261
RRS1	73.1814
RSAD1	77.0809
RSAD2	65.0059
RSBN1	74.4971
RSBN1L	72.6022
RSF1	72.6056
RSG1	76.4018
RSL1D1	80.0048
RSL24D1	50.3307
RSPH1	76.9487
RSPH3	75.5344
RSPRY1	82.3122
RSRC1	54.347
RSRC2	79.3089
RSU1	48.7317
RTBDN	78.1365
RTCA	72.5697
RTCB	53.2649
RTEL1	79.1529
RTF1	78.1216
RTFDC1	61.5648
RTKN	80.0604
RTN1	53.619
RTN2	77.2914
RTN3	76.1068
RTN4	73.5269
RTN4IP1	68.6519
RTN4RL2	73.7534
RTP4	54.8158
RTTN	50.2138
RUFY1	73.6977
RUFY2	68.4778
RUFY3	69.7437
RUNDC1	79.3578
RUNDC3A	79.9945
RUNX1	53.7125
RUNX1T1	25.9426
RUNX2	46.6081
RUNX3	79.1224
RUSC1	77.1649
RUSC2	73.9818
RUVBL1	70.2973
RUVBL2	76.9863
RWDD1	70.7159
RWDD2A	41.9245
RWDD2B	72.0676
RWDD3	32.1826
RWDD4	56.125
RXFP1	55.2947
RXFP2	52.2104
RXRA	67.6684
RXRB	78.9037
RXRG	54.6551
RYBP	67.354
RYK	62.1669
RYR3	47.2972
S100A1	78.653
S100A11	63.348
S100A13	78.6693
S100A14	78.583
S100A2	77.5978
S100A3	77.0297
S100A4	76.8677
S100A5	76.6979
S100A6	76.4749
S100A8	69.8732
S100A9	67.1369
S100B	71.2293
S100PBP	76.1151
S100Z	71.2718
S1PR1	79.6988
S1PR2	79.5032
S1PR4	77.2767
SAAL1	73.7052
SAC3D1	79.6168
SACM1L	77.2463
SACS	72.2639
SAE1	82.5342
SAFB	71.3762
SAFB2	71.3762
SALL2	72.0953
SALL4	45.5525
SAMD10	77.6656
SAMD12	43.6401
SAMD14	77.0901
SAMD15	76.9267
SAMD3	51.0001
SAMD4A	73.9454
SAMD4B	77.1289
SAMD8	76.6729
SAMD9	59.8937
SAMD9L	59.3279
SAMHD1	79.3081
SAMM50	60.8472
SAMSN1	59.816
SAP130	73.9422
SAP25	79.5909
SAP30	51.3649
SAP30BP	82.0207
SAP30L	73.5152
SAPCD2	80.7821
SAR1A	78.5366
SAR1B	77.1946
SARDH	61.6919
SARNP	78.992
SARS	74.7209
SARS2	77.0107
SART1	79.3042
SART3	77.8875
SASH3	49.9342
SASS6	70.0049
SAT1	50.9772
SAT2	79.4796
SATB1	36.6926
SATB2	25.658
SAV1	78.1134
SAYSD1	53.0588
SBDS	77.89
SBF1	80.9424
SBF2	63.1715
SBK1	70.5944
SBNO1	79.2915
SBNO2	77.8411
SC5D	78.9446
SCAF1	81.3213
SCAF11	62.2112
SCAF4	57.6619
SCAF8	66.7298
SCAI	79.2338
SCAMP1	74.86
SCAMP2	78.1908
SCAMP3	77.4383
SCAMP4	79.9452
SCAMP5	78.2383
SCAND1	78.5608
SCAP	81.1741
SCAPER	76.908
SCARB1	78.0294
SCARB2	63.3653
SCARF1	79.9721
SCCPDH	67.2911
SCD	76.2773
SCD5	76.1849
SCEL	72.7483
SCFD1	60.1553
SCFD2	67.0943
SCG3	75.3011
SCHIP1	37.8609
SCIMP	76.4397
SCLT1	44.4376
SCLY	70.9452
SCMH1	68.4397
SCML1	31.5383
SCML2	30.8574
SCN1B	73.5558
SCN2A	25.9653
SCN3A	25.3694
SCN3B	65.3821
SCNM1	80.0083
SCNN1B	74.2373
SCNN1G	74.0064
SCO1	47.6118
SCO2	81.2148
SCOC	44.5942
SCP2	72.4279
SCPEP1	75.2999
SCRN1	68.9002
SCRN2	79.0982
SCRN3	72.088
SCRT1	80.994
SCRT2	68.767
SCYL1	77.4388
SCYL2	49.4724
SCYL3	72.7008
SDAD1	64.0585
SDC1	73.7733
SDC3	76.4559
SDC4	67.6238
SDCBP	61.0122
SDCBP2	63.1749
SDCCAG3	76.5024
SDCCAG8	54.2147
SDE2	77.6894
SDF2	81.508
SDF2L1	78.5905
SDF4	79.7878
SDHA	61.8754
SDHAF1	77.5618
SDHAF2	76.6328
SDHB	67.0274
SDHC	79.9442
SDHD	72.9112
SDPR	62.1066
SDR39U1	77.2837
SDR42E1	73.7593
SDSL	75.2928
SEC11A	78.016
SEC11C	69.924
SEC13	78.2419
SEC14L1	76.9044
SEC14L2	75.1364
SEC14L4	73.3895
SEC16B	31.9885
SEC22A	66.7431
SEC22C	65.9765
SEC23A	72.09
SEC23B	67.3615
SEC23IP	72.3664
SEC24A	77.4471
SEC24B	50.7939
SEC24C	78.3995
SEC24D	58.8234
SEC31A	79.4804
SEC31B	70.7436
SEC61A1	72.8167
SEC61A2	81.5453
SEC61B	74.3746
SEC61G	38.2612
SEC62	77.3432
SEC63	64.9858
SECISBP2	74.8913
SECISBP2L	61.2135
SEH1L	70.0189
SEL1L	49.3931
